1,0
2,0
3,0
4,1
5,1
6,0
7,0
8,0
9,0
10,1
11,0
12,1
13,-1
14,0
15,1
16,0
17,1
18,0
19,0
20,1
21,0
22,1
23,0
24,-1
25,-1
26,1
27,0
28,0
29,1
30,-1
31,-1
32,1
33,0
34,-1
35,1
36,1
37,-1
38,1
39,-1
40,0
41,0
42,1
43,-1
44,0
45,-1
46,-1
47,-1
48,1
49,0
50,1
51,0
52,-1
53,0
54,0
55,-1
56,1
57,1
58,0
59,0
60,1
61,0
62,0
63,1
64,-1
65,0
66,-1
67,0
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,0
77,0
78,1
79,0
80,0
81,-1
82,-1
83,1
84,0
85,1
86,0
87,0
88,0
89,0
90,0
91,1
92,0
93,0
94,0
95,1
96,1
97,1
98,0
99,0
100,-1
101,0
102,0
103,1
104,0
105,-1
106,1
107,1
108,0
109,1
110,0
111,0
112,1
113,0
114,0
115,0
116,1
117,0
118,0
119,0
120,0
121,0
122,0
123,1
124,0
125,0
126,1
127,0
128,1
129,-1
130,1
131,-1
132,-1
133,1
134,-1
135,0
136,0
137,0
138,0
139,0
140,0
141,-1
142,0
143,0
144,1
145,-1
146,1
147,0
148,1
149,0
150,-1
151,1
152,-1
153,1
154,1
155,0
156,-1
157,1
158,0
159,1
160,1
161,1
162,0
163,1
164,0
165,1
166,-1
167,1
168,0
169,0
170,0
171,0
172,1
173,1
174,0
175,0
176,0
177,0
178,0
179,1
180,-1
181,0
182,0
183,0
184,1
185,1
186,0
187,1
188,1
189,0
190,0
191,0
192,0
193,0
194,1
195,1
196,0
197,-1
198,0
199,0
200,0
201,0
202,-1
203,0
204,1
205,0
206,0
207,0
208,0
209,0
210,1
211,0
212,0
213,0
214,1
215,0
216,-1
217,0
218,-1
219,0
220,0
221,0
222,-1
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,-1
232,0
233,1
234,0
235,0
236,0
237,0
238,1
239,-1
240,0
241,0
242,0
243,0
244,0
245,0
246,-1
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,1
256,1
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,-1
268,1
269,0
270,1
271,0
