1, 1
2, 0
3, -1
4, 1
5, 0
6, 0
7, 0
8, 1
9, 1
10, 1
11, 1
12, -1
13, 1
14, 1
15, 0
16, 0
17, -1
18, 0
19, 0
20, 0
21, -1
22, 0
23, 0
24, 0
25, 0
26, -1
27, 0
28, 1
29, -1
30, 1
31, 1
32, 1
33, 0
34, 1
35, 1
36, 0
37, 0
38, 1
39, 0
40, 0
41, 0
42, 1
43, 0
44, 0
45, 0
46, 0
47, 0
48, 1
49, 0
50, 0
51, 0
52, 0
53, 0
54, 0
55, 0
56, 1
57, 0
58, 1
59, 0
60, 1
61, -1
62, -1
63, 1
64, 0
65, -1
66, -1
67, -1
68, -1
69, 1
70, 0
71, -1
72, 0
73, 0
74, 0
75, 1
76, 0
77, 0
78, 1
79, -1
80, -1
81, 1
82, 0
83, 0
84, 1
85, 0
86, 1
87, 1
88, -1
89, 1
90, 1
91, -1
92, 0
93, 0
94, -1
95, 0
96, 1
97, 0
98, -1
99, 1
100, 1
101, 0
102, 1
103, 1
104, 1
105, -1
106, 1
107, 1
108, 1
109, 0
110, 0
111, 1
112, 0
113, -1
114, 0
115, -1
116, -1
117, 1
118, 0
119, -1
120, 1
121, 0
122, 0
123, -1
124, 1
125, -1
126, -1
127, -1
128, 1
129, 1
130, -1
131, 0
132, 0
133, 0
134, 0
135, 1
136, 1
137, 0
138, 1
139, 0
140, 1
141, 1
142, 0
143, 1
144, 1
145, 0
146, 1
147, 0
148, 0
149, 1
150, 0
151, 0
152, 0
153, 1
154, 0
155, 0
156, 1
157, 0
158, 1
159, 0
160, 1
161, 1
162, 0
163, 1
164, 1
165, 0
166, 0
167, 1
168, 0
169, 1
170, 1
171, -1
172, -1
173, 0
174, -1
175, -1
176, -1
177, 1
178, 0
179, 1
180, 1
181, -1
182, -1
183, 1
184, 1
185, 1
186, 1
187, -1
188, -1
189, 0
190, 0
191, 1
192, -1
193, 1
194, 1
195, 1
196, -1
197, 0
198, 1
199, -1
200, 1
201, 1
202, 1
203, 0
204, 0
205, 0
206, 1
207, 1
208, 0
209, 0
210, -1
211, 0
212, 0
213, 1
214, 0
215, 0
216, -1
217, 1
218, 0
219, 1
220, 0
221, 1
222, 1
223, 1
224, 1
225, 1
226, 0
227, 1
228, -1
229, 1
230, 1
231, -1
232, 0
233, 0
234, 1
235, 1
236, 0
237, 1
238, 1
239, 1
240, 1
241, 0
242, 0
243, 0
244, 1
245, 0
246, 1
247, -1
248, -1
249, 1
250, -1
251, 0
252, 1
253, -1
254, -1
255, 0
256, 0
257, 0
258, 0
259, 1
260, 0
261, -1
262, -1
263, 0
264, 1
265, 1
266, 0
267, 0
268, 0
269, 1
270, 1
271, 0
272, -1
273, -1
274, 0
275, 0
276, 0
277, 0
278, 1
279, 1
280, 0
281, -1
282, 1
283, -1
284, 1
285, 1
286, 0
287, 0
288, 0
289, 1
290, 1
291, 0
292, 0
293, 0
294, 1
295, -1
296, 0
297, -1
298, 1
299, 1
300, -1
301, 1
302, 0
303, 0
304, -1
305, 0
306, 1
307, 1
308, -1
309, 0
310, 0
311, 1
312, 0
313, -1
314, 1
315, 0
316, 1
317, -1
318, 1
319, 0
320, -1
321, 0
322, 1
323, 1
324, 1
325, -1
326, 1
327, 1
328, 1
329, -1
330, 0
331, 0
332, 1
333, 0
334, 1
335, 0
336, 1
337, 1
338, 0
339, 0
340, 0
341, -1
342, -1
343, 0
344, -1
345, 1
346, 0
347, -1
348, 1
349, 1
350, 0
351, 0
352, -1
353, 1
354, 1
355, 0
356, 1
357, 1
358, -1
359, 1
360, 0
361, 1
362, 0
363, 1
364, -1
365, 1
366, 0
367, 1
368, 0
369, 0
370, -1
371, 0
372, -1
373, 0
374, -1
375, 1
376, 0
377, -1
378, -1
379, -1
380, 0
381, -1
382, -1
383, 0
384, 0
385, 0
386, -1
387, 1
388, -1
389, 0
390, 0
391, 1
392, 1
393, 0
394, 1
395, 1
396, 1
397, 1
398, 1
399, 1
400, 0
401, -1
402, 1
403, 1
404, -1
405, 1
406, 1
407, 1
408, 0
409, -1
410, 1
411, 0
412, 1
413, -1
414, 1
415, 0
416, -1
417, 1
418, 0
419, 0
420, 1
421, 1
422, 0
423, -1
424, 1
425, 1
426, 1
427, 1
428, -1
429, 1
430, 0
431, 1
432, -1
433, 1
434, -1
435, -1
436, -1
437, -1
438, -1
439, 1
440, 0
441, 1
442, 1
443, 1
444, 1
445, 1
446, 0
447, 1
448, 0
449, 1
450, 0
451, 0
452, 1
453, 1
454, 0
455, 0
456, 0
457, 1
458, 1
459, -1
460, -1
461, -1
462, 1
463, -1
464, 0
465, -1
466, -1
467, -1
468, 0
469, -1
470, -1
471, 1
472, 1
473, 0
474, -1
475, -1
476, -1
477, -1
478, 1
479, -1
480, -1
481, -1
482, 1
483, 1
484, -1
485, -1
486, 1
487, -1
488, -1
489, -1
490, -1
491, -1
492, 0
493, -1
494, -1
495, -1
496, -1
497, 0
498, -1
499, -1
500, 1
501,-1
502,-1
503,0
504,-1
505,0
506,1
507,0
508,-1
509,-1
510,0
511,-1
512,-1
513,-1
514,0
515,0
516,0
517,1
518,0
519,1
520,-1
521,1
522,-1
523,1
524,0
525,0
526,1
527,0
528,0
529,-1
530,1
531,1
532,0
533,0
534,-1
535,-1
536,0
537,0
538,-1
539,0
540,1
541,1
542,0
543,1
544,0
545,1
546,1
547,-1
548,1
549,0
550,0
551,0
552,0
553,-1
554,1
555,1
556,0
557,0
558,0
559,1
560,0
561,0
562,0
563,0
564,0
565,-1
566,1
567,0
568,-1
569,0
570,0
571,1
572,-1
573,0
574,0
575,1
576,1
577,-1
578,1
579,0
580,0
581,1
582,-1
583,0
584,1
585,0
586,0
587,1
588,-1
589,0
590,-1
591,0
592,-1
593,0
594,-1
595,0
596,1
597,0
598,0
599,0
600,0
601, 0
602, 0
603, 0
604, 0
605, -1
606, 0
607, 1
608, 1
609, 1
610, 1
611, -1
612, 1
613, 0
614, 1
615, 0
616, 1
617, 1
618, 0
619, 1
620, 0
621, -1
622, 1
623, 0
624, 1
625, 0
626, 1
627, 1
628, 0
629, 1
630, 0
631, 1
632, 0
633, -1
634, 0
635, 1
636, 0
637, -1
638, 1
639, 1
640, 1
641, 1
642, 0
643, 0
644, 0
645, 0
646, 0
647, 0
648, 0
649, 1
650, 0
651, 1
652, 0
653, 0
654, 1
655, 0
656, 1
657, 1
658, 1
659, 1
660, 0
661, 0
662, 0
663, 1
664, 0
665, 0
666, 0
667, 0
668, 0
669, 1
670, 1
671, -1
672, 0
673, 0
674, 1
675, 0
676, 0
677, 1
678, 1
679, 1
680, 1
681, 0
682, 1
683, 0
684, 1
685, 1
686, 1
687, 0
688, 0
689, 1
690, 0
691, 0
