1,-1
2,0
3,-1
4,0
5,0
6,-1
7,1
8,0
9,0
10,0
11,-1
12,0
13,0
14,0
15,1
16,0
17,1
18,-1
19,0
20,0
21,1
22,1
23,-1
24,1
25,1
26,1
27,1
28,0
29,1
30,-1
31,1
32,1
33,1
34,0
35,1
36,-1
37,1
38,-1
39,-1
40,0
41,1
42,1
43,1
44,-1
45,0
46,0
47,0
48,1
49,0
50,0
51,1
52,-1
53,1
54,0
55,0
56,1
57,1
58,1
59,0
60,-1
61,0
62,1
63,0
64,0
65,-1
66,0
67,0
68,0
69,1
70,0
71,0
72,-1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,-1
81,-1
82,0
83,0
84,-1
85,0
86,-1
87,0
88,0
89,0
90,1
91,0
92,0
93,0
94,-1
95,0
96,0
97,1
98,0
99,1
100,0
101,1
102,-1
103,1
104,1
105,1
106,0
107,1
108,0
109,0
110,1
111,0
112,-1
113,0
114,-1
115,0
116,1
117,-1
118,0
119,-1
120,-1
121,0
122,1
123,0
124,0
125,-1
126,0
127,0
128,0
129,1
130,-1
131,1
132,1
133,0
134,-1
135,1
136,1
137,0
138,0
139,1
140,0
141,-1
142,1
143,1
144,0
145,0
146,1
147,0
148,-1
149,1
150,1
151,1
152,1
153,1
154,1
155,-1
156,0
157,0
158,-1
159,-1
160,-1
161,1
162,1
163,0
164,0
165,-1
166,0
167,1
168,1
169,1
170,0
171,-1
172,1
173,0
174,1
175,0
176,1
177,1
178,1
179,0
180,0
181,0
182,1
183,1
184,0
185,1
186,0
187,0
188,1
189,-1
190,1
191,0
192,0
193,0
194,0
195,0
196,1
197,1
198,1
199,1
200,1
201,1
202,0
203,0
204,0
205,1
206,-1
207,1
208,1
209,-1
210,0
211,-1
212,0
213,0
214,1
215,0
216,1
217,1
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,1
226,1
227,-1
228,0
229,-1
230,0
231,0
232,1
233,-1
234,-1
235,1
236,-1
237,0
238,1
239,0
240,-1
241,-1
242,1
243,1
244,1
245,-1
246,1
247,0
248,0
249,1
250,1
251,0
252,0
253,1
254,-1
255,0
256,0
257,0
258,1
259,-1
260,-1
261,0
262,0
263,0
264,-1
265,0
266,-1
267,0
268,1
269,0
270,0
271,0
272,-1
273,-1
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,-1
282,0
283,0
284,0
285,-1
286,0
287,-1
288,0
289,0
290,0
291,0
292,1
293,0
294,0
295,0
296,1
297,0
298,-1
299,0
300,-1
301,0
302,1
303,1
304,-1
305,0
306,0
307,0
308,-1
309,1
310,0
311,0
312,-1
313,0
314,0
315,-1
316,-1
317,0
318,0
319,-1
320,0
321,-1
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,1
331,-1
332,0
333,-1
334,-1
335,0
336,-1
337,-1
338,0
339,-1
340,-1
341,0
342,0
343,-1
344,0
345,0
346,0
347,0
348,0
349,-1
350,-1
351,-1
352,0
353,-1
354,0
355,0
356,-1
357,-1
358,0
359,0
360,0
361,0
362,-1
363,1
364,-1
365,0
366,1
367,0
368,-1
369,0
370,-1
371,0
372,-1
373,-1
374,-1
375,0
376,0
377,-1
378,0
379,0
380,0
381,-1
382,0
383,0
384,0
385,0
386,0
387,-1
388,-1
389,-1
390,-1
391,-1
392,0
393,1
394,-1
395,1
396,0
397,0
398,0
399,0
400,-1
401, 1
402, -1
403, 0
404, -1
405, 0
406, 1
407, 0
408, -1
409, 0
410, -1
411, 0
412, -1
413, -1
414, 0
415, 0
416, 0
417, 1
418, -1
419, 0
420, 0
421, 0
422, 0
423, 1
424, -1
425, 0
426, -1
427, 0
428, -1
429, 1
430, 0
431, 0
432, -1
433, 1
434, -1
435, 1
436, -1
437, -1
438, -1
439, 0
440, 1
441, 0
442, -1
443, -1
444, 0
445, 1
446, 0
447, -1
448, -1
449, -1
450, 0
451, -1
452, 1
453, 1
454, -1
455, 1
456, 0
457, 0
458, 0
459, 0
460, 0
461, 1
462, 1
463, 1
464, -1
465, -1
466, 1
467, -1
468, 1
469, -1
470, 0
471, 0
472, -1
473, -1
474, -1
475, -1
476, -1
477, 0
478, -1
479, 0
480, -1
481, -1
482, 0
483, -1
484, 0
485, 0
486, -1
487, 1
488, 0
489, -1
490, 1
491, 0
492, -1
493, -1
494, -1
495, 0
496, -1
497, -1
498, 1
499, 0
500, -1
501, 0
502, 1
503, -1
504, 0
505, -1
506, 0
507, 1
508, 0
509, 0
510, 1
511, -1
512, -1
513, -1
514, 1
515, -1
516, -1
517, 0
518, 0
519, 1
520, 1
521, 0
522, 0
523, -1
524, 1
525, 0
526, 0
527, 0
528, 1
529, 1
530, 0
531, 1
532, -1
533, 1
534, 0
535, 0
536, -1
537, -1
538, 1
539, 0
540, -1
541, -1
542, 0
543, 0
544, 0
545, 0
546, -1
547, -1
548, 0
549, -1
550, -1
551, -1
552, -1
553, -1
554, 0
555, 0
556, -1
557, 0
558, -1
559, -1
560, 1
561, -1
562, -1
563, 1
564, 1
565, 0
566, 1
567, -1
568, 1
569, 0
570, -1
571, 0
572, 0
573, -1
574, 1
575, -1
576, -1
577, 0
578, 1
579, -1
580, -1
581, -1
582, 1
583, 0
584, 1
585, 1
586, 0
587, -1
588, -1
589, 1
590, 1
591, -1
592, -1
593, 1
594, -1
595, 1
596, -1
597, -1
598, 1
599, 1
600, 1
601, -1
602, 0
603, -1
604, -1
605, 1
606, -1
607, 1
608, -1
609, -1
610, 0
611, -1
612, 1
613, 1
614, 0
615, 0
616, -1
617, -1
618, 0
619, 0
620, 1
621, 0
622, -1
623, 0
624, -1
625, -1
626, 0
627, -1
628, 1
629, 1
630, -1
631, 1
632, -1
633, 0
634, 0
635, 1
636, 1
637, 0
638, 0
639, 0
640, 0
641, -1
642, 0
643, 0
644, 0
645, 1
646, -1
647, 0
648, -1
649, -1
650, 0
651, 1
652, -1
653, -1
654, 1
655, -1
656, 1
657, 1
658, 0
659, 1
660, 1
661, -1
662, 1
663, 0
664, -1
665, 1
666, -1
667, 0
668, 1
669, 1
670, 1
671, -1
672, -1
673, -1
674, -1
675, 1
676, 0
677, -1
678, -1
679, 1
680, 1
681, 1
682, 0
683, 1
684, 1
685, 1
686, -1
687, 1
688, 1
689, 1
690, 1
691, -1
692, 0
693, -1
694, -1
695, -1
696, -1
697, -1
698, 1
699, 0
700, 0
701, -1
702, 1
703, 1
704, 1
705, 0
706, 1
707, 1
708, 0
709, 0
710, -1
711, -1
712, 1
713, 0
714, 1
715, 1
716, 0
717, -1
718, 1
719, 1
720, -1
721, 1
722, 1
723, 1
724, 0
725, -1
726, -1
727, 0
728, -1
729, 0
730, -1
731, -1
732, 0
733, -1
734, 1
735, 0
736, -1
