401,2025-07-04,"Smart Money Buys the Solar Dip The Senate’s passage of the “Big Beautiful Bill” reduces solar tax credits through 2028, but provides a transition window."
402,2025-07-04,"Equity Markets Rise After US Job Gains in June Top Estimates US benchmark equity indexes are on track to close higher on Thursday after the US added 147,000 jobs"
403,2025-07-04,"Jim Cramer Says Enphase is Now “Basically Untouchable as the Fundamentals Stink” Enphase Energy, Inc. (NASDAQ:ENPH) is one of the stocks listed in our article, Jim Cramer recently discussed these 10 S&P 500 stocks. Cramer noted that the reason behind the stock’s decline is “political” and commented: “Next, the second-worst performer in the S&P through June was Enphase Energy, that’s a solar power play, with the stock […]"
404,2025-07-04,"Equity Markets Close Higher After Better-Than-Expected Jobs Data US benchmark equity indexes closed higher on Thursday, after the June employment report beat expecta"
405,2025-07-07,"Greater U.S. policy clarity on clean energy may support risk-taking: JPMorgan Investing.com -- JPMorgan analysts say the passage of the “One Big Beautiful Bill Act on July 4 has brought long-awaited clarity to U.S. clean energy policy, which could pave the way for renewed investor interest across the sector."
406,2025-07-07,"Clean-Energy Companies Brace for Whiplash From ‘Big, Beautiful Bill’ $500 billion Thats the approximate fall in investment in electricity and clean fuels production by 2035 that will result from President Trump’s “big, beautiful bill,” according to estimates from a Princeton University-led project."
407,2025-07-08,"Enphase Energy Announces Conference Call to Review Second Quarter 2025 Financial Results Tuesday, July 22, 2025 at 4:30 p.m. Eastern TimeFREMONT, Calif., July 08, 2025 (GLOBE NEWSWIRE) -- Enphase Energy, Inc. (NASDAQ: ENPH), a global energy technology company and the worlds leading supplier of microinverter-based solar and battery systems, announced today that it will host a conference call and webcast on Tuesday, July 22, 2025 at 4:30 p.m. Eastern Time to discuss its second quarter 2025 financial results for the period ended June 30, 2025. The live webcast can be accessed on the E"
408,2025-07-08,"Circle initiated, CoreWeave downgraded: Wall Streets top analyst calls Circle initiated, CoreWeave downgraded: Wall Streets top analyst calls"
409,2025-07-08,"New Trump Order Adds to Pressure on Sunrun and Other Renewable-Energy Stocks Renewable-energy stocks fell, after President Trump issued an executive order calling for tight application of the eligibility rules for clean-energy tax credits.  Shares in solar-equipment maker First Solar fell about 5% in morning trading Tuesday, while Sunrun dropped 11%.  The tax-and-spending bill passed by Republicans last week made good on Trumps promise to withdraw President Joe Biden’s green tax credits."
410,2025-07-08,"Stocks to Watch Tuesday: Amazon, Sunrun, First Solar, Meta ↘️ Sunrun (RUN), Enphase Energy (ENPH), First Solar (FSLR): Solar stocks fell Tuesday after the White House said it would enforce the halt to clean-electricity tax credits faster than expected. ? Amazon (AMZN): The companys Prime Day event starts Tuesday."
