1,3 Heavily Shorted Stocks That Are Down More Than 75% Since 2021. Can They Turn Things Around? Are these stocks too risky to take a chance on today?
2,1 Reason I Havent Bought Plug Power and Probably Never Will The hydrogen company still hasnt matured.
3,"Why the Market Dipped But Plug Power (PLUG) Gained Today The latest trading day saw Plug Power (PLUG) settling at $2.15, representing a +0.94% change from its previous close."
4,"If You Bought 1 Share of Plug Power at Its IPO, Heres How Much Money Youd Have Now Plug Power investors have been taken for a ride."
5,"2 Growth Stocks Down 36% and 97% to Buy Right Now As difficult as it might be to step into a stock while its down, thats the best time to plug in to a good growth story."
6,"Plug to Announce 2024 Third Quarter Results SLINGERLANDS N.Y., Nov. 04, 2024 (GLOBE NEWSWIRE) -- Plug Power Inc. (NASDAQ: PLUG), a global leader in comprehensive hydrogen solutions for the green hydrogen economy, will announce its 2024 third quarter results on Tuesday November 12, 2024. Join the call: Date: November 12, 2024Time: 8:30 AM ETToll-free: 877-407-9221 / +1 201-689-8597Direct webcast: https://event.webcasts.com/starthere.jsp?ei=1692922&tp_key=d012114e58 The webcast can also be accessed directly from the Plug homepage (www.plugp"
7,Stocks to watch if Kamala Harris wins the US election What could a Kamala Harris victory mean for sectors and stocks?
8,Plug Power (PLUG) Expected to Beat Earnings Estimates: What to Know Ahead of Q3 Release Plug Power (PLUG) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.
9,Plug Power: Potential Asymmetric Upside Steep revenue drop in H1 2024 and high cash burn from operations fuel the current pessimism around Plug Power stock. Find out why PLUG stock is a Strong Buy.
10,Why Plug Power Stock Charged Higher Today Investors think Plug Powers electrolyzers might have a growing new market.
11,"Heres Why Plug Power (PLUG) Gained But Lagged the Market Today In the latest trading session, Plug Power (PLUG) closed at $2.52, marking a +0.4% move from the previous day."
12,"What Trumps victory means for EV industry, Musk Following former President Donald Trumps 2024 victory, one of the big sectors in focus for Wall Street is the EV (electric vehicle) industry.  Wedbush analyst Dan Ives believes a Donald Trump presidency would be a huge positive for Tesla (TSLA) and its CEO, Elon Musk, a strong supporter of the president-elect. However, automakers like Tesla, Ford (F), General Motors (GM), Stellantis (STLA), and Rivian (RIVN) could feel the impact if Trump were to repeal EV tax credits. Yahoo Finance Anchor Brad Smith breaks down some of the big takeaways in the video above. For more market reaction to the 2024 election, click here. This post was written by Kevin Hall"
13,"Why First Solar, Sunnova Energy, and Plug Power Stocks All Crashed Today Green energy stocks are selling off post-election. Is this a buying opportunity?"
14,"Why Trumps Victory Is So Dangerous for Clean-Energy Companies Clean-energy stocks are getting battered.  Investors are worried Donald Trump could try to repeal a key climate law and impose high tariffs on Chinese goods, pushing up costs across the board.  Solar-panel maker First Solar, one of the biggest winners from the 2022 law, the Inflation Reduction Act, fell about 19% in morning trading."
15,"What Analyst Projections for Key Metrics Reveal About Plug Power (PLUG) Q3 Earnings Besides Wall Streets top -and-bottom-line estimates for Plug Power (PLUG), review projections for some of its key metrics to gain a deeper understanding of how the company might have fared during the quarter ended September 2024."
16,Why Plug Power (PLUG) Shares Are Trading Lower Today Shares of fuel cell technology Plug Power (NASDAQ:PLUG) fell 25% in the morning session after renewable energy stocks declined as Republican party candidate Donald Trump was declared the winner of the 2024 US presidential election.
17,"Trump win fuels stock rally: Nasdaq up 400 points, gold plunges Yahoo Finance Anchor Rachelle Akuffo breaks down the top market stories of the day. All major indexes are in the green as investors react positively to the results of the US presidential election. The Nasdaq Composite (^IXIC) is up a notable 400 points today. The race for control of the House of Representatives remains in focus. The Democrats have won 181 seats while the Republicans have 199 seats, with 55 seats yet to be called. However, the Republicans have secured a majority in the Senate. Meanwhile, gold (GC=F) prices are falling as investors shift away from the traditional safe-haven asset and embrace the Trump trade instead. Stocks in the green energy sector that were previously buoyed by the prospect of a Democratic victory are now plummeting in the wake of Trumps win. Another stock in the spotlight is Meta Platforms (META) as the Supreme Court is set to hear an appeal from the tech giant regarding a securities fraud lawsuit today. To watch more expert insights and analysis on the latest market action, check out more Wealth here. This post was written by Angel Smith"
18,"Plug Power: The Trump Threat And The AWS Opportunity Plug Power faces challenges with a dwindling cash balance, but AI and tech partnerships offer a glimmer of hope. Find out why PLUG stock is a Hold for now."
19,"Wall Street Brunch: Time To Eye The CPI The core CPI is expected to have risen 0.3% in October. Disney, Home Depot, Alibaba highlight earnings calendar. Bitcoin hits $80,000."
20,PLUG Gears Up to Post Q3 Earnings: What Lies Ahead for the Stock? Plug Powers Q3 results are likely to reflect soft demand for GenDrive units. An increased number of sites with fuel contracts is expected to have offered some respite.
21,Plug Power Earnings: What To Look For From PLUG Fuel cell technology Plug Power (NASDAQ:PLUG) will be reporting results tomorrow before the bell. Here’s what to look for.
22,"Plug Power Announces Key Strategic Milestones and Continued Margin Improvement in Third Quarter 2024 SLINGERLANDS, N.Y., Nov. 12, 2024 (GLOBE NEWSWIRE) -- Plug Power Inc. (NASDAQ: PLUG), a global leader in comprehensive hydrogen solutions for the green hydrogen economy, today announced further progress on its strategic and operational initiatives and path to profitability in the third quarter of 2024. These developments underscore the Companys commitment to advancing the hydrogen economy and solidifying its market and financial position in the industry. Financial Highlights Q3 Financial Perfor"
23,2 No-Brainer Hydrogen Stocks to Buy With $200 Right Now Plug Power and Nikola could be good longshot plays in this nascent market.
24,"Plug Power: Q3 Earnings Snapshot The Slingerlands, New York-based company said it had a loss of 25 cents per share. The results did not meet Wall Street expectations. The average estimate of nine analysts surveyed by Zacks Investment Research was for a loss of 24 cents per share."
25,"Plug Power (NASDAQ:PLUG) Misses Q3 Revenue Estimates Fuel cell technology Plug Power (NASDAQ:PLUG) fell short of the market’s revenue expectations in Q3 CY2024, with sales falling 12.6% year on year to $173.7 million. The company’s full-year revenue guidance of $750 million at the midpoint came in 8.1% below analysts’ estimates. Its GAAP loss of $0.25 per share was also 2.4% below analysts’ consensus estimates."
26,Plug Power Stock Dives After Earnings Report. It’s Getting Battered Since Trump Win. Shares of  Plug Power  were falling after the hydrogen-technology provider turned in a disappointing quarterly report and weak guidance.  Plug stock dropped 9.1% to $1.81 in early trading Tuesday.  Revenue of $173.7 million missed the consensus estimate of $207.3 million.
27,"Plug Power: Management Continues To Overpromise And Underdeliver Financial writer analyzes Plug Power Inc.s disappointing Q3 2024 results, discusses funding concerns, and reiterates a Hold rating. Click for this PLUG update."
28,"Whats Going On With Plug Power Stock Today? Plug Power, Inc. (NASDAQ:PLUG) shares are trading higher in the morning session on Wednesday. Plug has provided its financial outlook for 2025, projecting revenue between $850 million and $950 million (street view: $1.185 billion) and a gross margin of -20% to -5%. Looking further ahead, the company aims for a target revenue of approximately $3.75 billion by 2030 and a target gross margin of over 30%. Yesterday, in a press release, the company lowered its full-year 2024 revenue outlook to be bet"
29,"Plug Power sees FY24 revenue $700M-$800M, consensus $823.46M Plug anticipates its 2024 revenue to range between $700 million and $800 million, driven by a pipeline of orders in the electrolyzer, cryogenic, and material handling businesses in the second half of 2024. Despite the speed and development of the hydrogen economy continuing to impact hydrogen equipment deployments, the mid-term and long-term outlook remains positive. Published first on TheFly – the ultimate source for real-time, market-moving breaking financial news. Try Now>> See the top stocks"
30,"Plug Power Hosts 2024 Plug Symposium With the theme “Plug Doing Real Things,” the event highlights how Plug is laying the groundwork for the next five years Plug targets ~30% CAGR for Energy and Applications businesses from 2025 to 2030 and appoints Sanjay Shrestha new President SLINGERLANDS, N.Y., Nov. 13, 2024 (GLOBE NEWSWIRE) -- Plug Power Inc. (NASDAQ: PLUG), a global leader in hydrogen solutions for the green hydrogen economy, is hosting its sixth annual Plug Symposium at the Company’s Vista headquarters and manufacturing faci"
31,Q3 2024 Plug Power Inc Earnings Call Q3 2024 Plug Power Inc Earnings Call
32,"Plug Power (PLUG) Q3 2024 Earnings Call Transcript PLUG earnings call for the period ending September 30, 2024."
33,"Is Plug Power Stock a Buy? Plug Power (NASDAQ: PLUG) has been a high-profile renewable energy company for more than a decade, hoping to transform how we use energy by making hydrogen fuel more available and cost-effective.  Is now a time to buy Plug Power stock or steer clear?  Plug Powers appeal to investors has always been about growth."
34,"Plug Power CEO confident in new hydrogen plants despite Q3 miss Despite missing third-quarter earnings, Plug Power (PLUG) CEO Andy Marsh is confident in securing a loan from the Department of Energy to help fund the construction of major hydrogen plants in Georgia and Texas.  Marsh joins Market Domination Overtime Co-hosts Julie Hyman and Josh Lipton to discuss the company’s current challenges and his optimism for the company’s strong international presence. “We have built the largest hydrogen plant for green technology in the world outside China,” Marsh said. “We’re uniquely positioned in the market because we have not only the ability to generate hydrogen and sell the devices that generate hydrogen, but were also the primary user of our own hydrogen.” ​​To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime here. This post was written by Cindy Mizaku."
35,Should You Buy Plug Power While Its Below $3? The green energy company is down 97% from its peak price a few years ago. Heres what you should know before buying it today.
36,Where Will Plug Power Be in 5 Years? Plug Power profits are always a year (or 10) in the future.
37,"Plug to Participate in the Jefferies Renewables & Clean Energy Conference 2024 SLINGERLANDS, N.Y., Nov. 26, 2024 (GLOBE NEWSWIRE) -- Plug Power Inc. (NASDAQ: PLUG), a global leader in comprehensive hydrogen solutions for the green hydrogen economy, announced that it will be featured as a presenting company at the Jefferies Renewables & Clean Energy Conference 2024 in New York. Jose Luis Crespo, Chief Revenue Officer, is scheduled to participate in a fireside chat on Wednesday, December 4, 2024 at 11:00 - 11:40 AM EST. A webcast of the presentation will be available at http"
38,"If Youd Bought 1 Share of Plug Power at Its IPO, Heres How Many Shares You Would Own Now Recognized as a leading hydrogen and fuel cell business, Plug Power (NASDAQ: PLUG) is optimistic that it will play a pivotal role in the ongoing adoption of hydrogen power solutions.  Plugs not alone in waxing optimistically about the burgeoning hydrogen economy, as many energy experts acknowledge that hydrogen will occupy an increasingly significant position on the energy landscape.  Lets take a look to see how many shares of Plug stock investors would have if they had clicked the buy button when the company held its initial public offering (IPO) in 1999."
39,"Is Plug Power Inc. (PLUG) the Best Renewable Energy Penny Stock to Invest In Now? We recently compiled a list of the 10 Best Renewable Energy Penny Stocks to Invest In. In this article, we are going to take a look at where Plug Power Inc. (NASDAQ:PLUG) stands against the other renewable energy penny stocks. On November 11, the Financial Times reported that the U.S. clean energy industry faces a significant […]"
40,"Biden Rushes to Trump-Proof His Signature Energy, Chip Policies The White House is racing to lock down President Biden’s dearest policy goals, distributing billions of dollars to safeguard favored projects before President-elect  Donald Trump  takes office in January.  With less than two months left in his term, Biden plans to pursue a laundry list of items including funding weapons for Ukraine, pressing for stability in Gaza and winning confirmation of roughly a dozen federal judges.  The judicial confirmations could bring him close to the 234 Trump accomplished during his first term."
41,"Plug Power Inc. (PLUG) Management presents at Jefferies Renewables & Clean Energy Conference 2024 (Transcript) Plug Power Inc. (NASDAQ:PLUG) Jefferies Renewables &amp; Clean Energy Conference 2024 December 4, 2024 11:00 AM ETCompany ParticipantsJose Luis Crespo -..."
42,retail investors who own 46% along with institutions invested in Plug Power Inc. (NASDAQ:PLUG) saw increase in their holdings value last week Key Insights Significant control over Plug Power by retail investors implies that the general public has more power to...
43,"Three Reasons Why PLUG is Risky and One Stock to Buy Instead Over the past six months, Plug Power’s shares (currently trading at $2.43) have posted a disappointing 19.2% loss, well below the S&P 500’s 13.5% gain. This was partly driven by its softer quarterly results and may have investors wondering how to approach the situation."
44,"Plug Power: Electrolyzer Deployments And Increased Institutional Confidence, Amid Financial Challenges Loom Plug Power upgraded to Hold on electrolyzer agreements and potential returns despite volatility."
45,"Plug Power: Buy, Sell, or Hold? Plug Power (NASDAQ: PLUG) is on a mission to deliver sustainable energy with its innovative fuel cells.  The company looks to capitalize on the renewable energy market with its hydrogen technology.  According to an estimate by Deloitte Consulting, the green hydrogen market could reach $1.4 trillion by 2050, giving Plug Power massive upside potential."
46,"US Loans to Rivian, Plug Under Threat From Federal Shutdown (Bloomberg) -- Billions of dollars in federal loans to Rivian Automotive Inc., Plug Power Inc., PG&E Corp. and other companies are under threat because of a potential US government shutdown.Most Read from BloombergNew York City’s Historic Preservation Movement Is Having a Midlife CrisisThe Architects Who Built MiamiReviving a Little-Known Modernist Landmark in BuffaloNYPD Car Chases Are Becoming More Frequent — and More DangerousDakar’s Air Quality Plummets as Saharan Dust Descends on SenegalThe"
47,"Why Is Plug Power (PLUG) the Best Small Cap EV Stock to Invest In? We recently compiled a list of the 11 Small Cap EV Stocks to Invest In. In this article, we are going to take a look at where Plug Power Inc. (NASDAQ:PLUG) stands against the other small-cap EV stocks. An Overview of the Global Electric Vehicle Market The global electric vehicle (EV) market continues to expand, […]"
48,"Every Plug Power Investor Should Keep an Eye on This Number From a business standpoint, Plug Power (NASDAQ: PLUG) has clearly succeeded this year at selling customers on the value of its fuel cells and hydrogen business.  Investors, on the other hand, havent exactly been sold on the value of Plug Power stock.  While the S&P 500 has ripped more than 24% higher since the start of the year, shares of Plug Power have plummeted about 43%."
49,"Plug Power: Make Or Break Moment Fast Approaching Plug Power stock has recovered from its September lows, although still down 50% over the past year. Read why investors should exercise caution with this green energy company."
50,"Why Plug Power Stock Popped on Thursday On the first day of stock market trading for 2025, Plug Power (NASDAQ: PLUG) stock is starting out the year right, rising 9.9% as of 10:15 a.m. ET.  The U.S. Treasury Department is gearing up to give new guidance on tax credits for hydrogen production under the 2022 Inflation Reduction Act (IRA), as Reuters reports.  The rules are expected out later this week, and will explain how hydrogen producers like Plug Power (the company not only produces hydrogen fuel cells, but also hydrogen to fuel them) can offset their costs when using nuclear power to produce hydrogen gas."
51,Richtech Robotics: Sell On Persistent Dilution And Incredibly Risky Business Model We warn investors about Richtech Robotics risks and dilution and advise selling as momentum traders may soon move on. Learn more on RR stock here.
